,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,16,True,4.113394737243652,18,True,4.7232537269592285,,False,,,False,
1,12,True,3.4447717666625977,13,True,3.7807705402374268,16.0,True,11.831493616104126,,False,
2,18,True,4.514364242553711,18,True,4.514364242553711,,False,,,False,
3,11,True,2.495990037918091,12,True,2.73127818107605,15.0,True,10.551692247390747,,False,
4,11,True,2.5767362117767334,11,True,2.5767362117767334,15.0,True,10.874805212020874,,False,
5,17,True,4.657588481903076,18,True,5.195239543914795,,False,,,False,
6,21,True,5.016709804534912,23,True,5.471979856491089,17.0,True,11.783904790878296,,False,
7,10,True,2.2846784591674805,18,True,4.080563306808472,,False,,,False,
8,15,True,3.6569623947143555,32,True,7.647257566452026,12.0,True,8.8540678024292,,False,
9,13,True,2.9721267223358154,17,True,3.8754048347473145,10.0,True,6.763095855712891,,False,
10,19,True,4.369210243225098,26,True,5.986468315124512,11.0,True,8.178969621658325,,False,
11,14,True,3.211531639099121,17,True,3.8968894481658936,20.0,True,15.168677806854248,,False,
12,17,True,4.153545379638672,19,True,4.621350288391113,9.0,True,6.178664684295654,,False,
13,12,True,2.8218092918395996,13,True,3.0678043365478516,22.0,True,14.710817337036133,,False,
14,11,True,2.4857397079467773,14,True,3.168832778930664,14.0,True,8.625890731811523,,False,
15,13,True,3.089122772216797,20,True,5.036590576171875,19.0,True,13.095236539840698,,False,
16,19,True,5.033322095870972,19,True,5.033322095870972,12.0,True,8.520214080810547,,False,
17,12,True,2.7177467346191406,13,True,2.925778865814209,8.0,True,5.493948221206665,,False,
18,11,True,2.477456569671631,12,True,2.711432456970215,,False,,,False,
19,15,True,3.5269994735717773,18,True,4.249959468841553,12.0,True,9.576265811920166,,False,
20,17,True,3.9337024688720703,25,True,5.851728200912476,19.0,True,12.763733386993408,,False,
21,11,True,2.4933574199676514,12,True,2.7330541610717773,,False,,,False,
22,17,True,3.8338911533355713,18,True,4.0422539710998535,13.0,True,10.327425241470337,,False,
23,17,True,4.416388273239136,17,True,4.416388273239136,12.0,True,9.232679605484009,,False,
24,9,True,2.3246560096740723,10,True,2.5927670001983643,14.0,True,10.07930326461792,,False,
25,12,True,2.739833354949951,12,True,2.739833354949951,,False,,,False,
26,10,True,2.5683841705322266,11,True,2.7992260456085205,15.0,True,9.821333408355713,,False,
27,19,True,4.439589738845825,21,True,4.8955299854278564,8.0,True,6.028273344039917,,False,
28,12,True,3.093629837036133,14,True,3.5888755321502686,,False,,,False,
29,21,True,4.835865259170532,22,True,5.0445170402526855,9.0,True,5.9545159339904785,,False,
30,9,True,2.017975330352783,17,True,3.855588674545288,12.0,True,8.638872385025024,,False,
31,20,True,5.632056951522827,26,True,7.197036027908325,19.0,True,15.261744737625122,,False,
32,9,True,2.6302287578582764,10,True,2.8683948516845703,11.0,True,8.021092653274536,,False,
33,16,True,3.611783981323242,17,True,3.8242058753967285,17.0,True,14.034198760986328,,False,
34,12,True,2.7173781394958496,13,True,2.949465036392212,18.0,True,12.579795360565186,,False,
35,14,True,3.6850998401641846,15,True,3.947228193283081,12.0,True,8.79914402961731,,False,
36,9,True,2.2681832313537598,9,True,2.2681832313537598,14.0,True,9.796188831329346,,False,
37,14,True,3.5098977088928223,20,True,4.9524455070495605,14.0,True,10.592507362365723,,False,
38,16,True,3.911086320877075,17,True,4.141368389129639,16.0,True,12.354153871536255,,False,
39,15,True,3.618685007095337,17,True,4.101532220840454,14.0,True,10.889693975448608,,False,
40,23,True,5.406469821929932,45,True,10.418380498886108,18.0,True,13.763544797897339,,False,
41,17,True,4.319319486618042,24,True,5.980529069900513,12.0,True,9.293869495391846,,False,
42,16,True,3.578779458999634,17,True,3.7925615310668945,10.0,True,6.346333980560303,,False,
43,9,True,2.1393983364105225,16,True,3.8032631874084473,9.0,True,6.691722393035889,,False,
44,14,True,3.2481987476348877,15,True,3.48079776763916,11.0,True,7.275508642196655,,False,
45,19,True,4.2435302734375,21,True,4.683412551879883,11.0,True,7.7537407875061035,,False,
46,14,True,3.5480215549468994,17,True,4.322341680526733,14.0,True,10.18224024772644,,False,
47,18,True,4.220196962356567,18,True,4.220196962356567,,False,,,False,
48,11,True,2.7831249237060547,11,True,2.7831249237060547,11.0,True,7.838953018188477,,False,
49,16,True,3.662808895111084,17,True,3.8702738285064697,14.0,True,10.284100532531738,,False,
50,22,True,5.068909406661987,25,True,5.760852098464966,17.0,True,10.985532522201538,,False,
51,18,True,4.325036287307739,20,True,4.7810540199279785,7.0,True,4.887508869171143,,False,
52,15,True,4.4716410636901855,16,True,4.7096521854400635,12.0,True,9.775113582611084,,False,
53,18,True,4.0895445346832275,32,True,7.293335914611816,14.0,True,11.002919912338257,,False,
54,17,True,4.044234752655029,21,True,4.948507785797119,,False,,,False,
55,11,True,2.4694056510925293,12,True,2.6808407306671143,11.0,True,6.959720611572266,,False,
56,13,True,2.9628074169158936,14,True,3.2035813331604004,21.0,True,15.046424627304077,,False,
