,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,12,True,14.735410451889038,28,True,30.635966539382935,13.0,True,37.65109086036682,,False,
1,15,True,23.79692816734314,18,True,28.788722276687622,,False,,,False,
2,18,True,24.09661340713501,24,True,31.553098440170288,,False,,,False,
3,14,True,18.066250324249268,16,True,20.99560236930847,27.0,True,90.51653122901917,,False,
4,18,True,19.758286714553833,26,True,27.486257791519165,21.0,True,64.71205472946167,,False,
5,18,True,16.08603000640869,21,True,18.852651834487915,,False,,,False,
6,33,True,37.05840492248535,35,True,39.50138306617737,11.0,True,33.57363247871399,,False,
7,20,True,21.210203170776367,38,True,40.356520891189575,27.0,True,74.99175977706909,,False,
8,14,True,15.36943531036377,14,True,15.36943531036377,41.0,True,129.3883922100067,,False,
9,17,True,22.741485118865967,18,True,24.156970024108887,19.0,True,59.31724429130554,,False,
10,33,True,37.873470067977905,35,True,40.649930238723755,14.0,True,43.633716344833374,,False,
11,12,True,14.14797306060791,12,True,14.14797306060791,11.0,True,30.923962593078613,,False,
12,12,True,12.673793077468872,36,True,37.04000377655029,12.0,True,32.2190523147583,,False,
13,12,True,13.811491966247559,23,True,25.478198528289795,23.0,True,67.41768527030945,,False,
14,9,True,8.853473424911499,10,True,9.834083318710327,27.0,True,83.4511046409607,,False,
15,17,True,18.406255960464478,20,True,21.592350244522095,,False,,,False,
16,24,True,25.572810888290405,25,True,26.627490043640137,,False,,,False,
17,20,True,20.340145587921143,26,True,26.41683030128479,15.0,True,40.67761206626892,,False,
18,25,True,24.58625292778015,26,True,25.536471843719482,,False,,,False,
19,25,True,24.851351499557495,32,True,31.88515567779541,13.0,True,35.57164669036865,,False,
20,21,True,23.509806632995605,24,True,26.792165517807007,19.0,True,60.346795082092285,,False,
21,14,True,13.623526096343994,29,True,28.524811506271362,12.0,True,36.530513763427734,,False,
22,17,True,19.913127183914185,30,True,36.09677839279175,,False,,,False,
