,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,13,True,1.250025749206543,13,True,1.250025749206543,14.0,True,3.9770214557647705,,False,
1,9,True,0.9397318363189697,10,True,1.0402920246124268,,False,,,False,
2,9,True,0.9084091186523438,9,True,0.9084091186523438,5.0,True,1.210578441619873,5.0,True,1.210578441619873
3,7,True,0.6184406280517578,7,True,0.6184406280517578,10.0,True,2.4120144844055176,10.0,True,2.4120144844055176
4,18,True,1.7686593532562256,20,True,1.936927080154419,9.0,True,2.1901073455810547,,False,
5,11,True,1.0251128673553467,13,True,1.2011170387268066,7.0,True,1.6680340766906738,,False,
6,11,True,1.0359916687011719,12,True,1.125727891921997,,False,,,False,
7,15,True,1.6956427097320557,15,True,1.6956427097320557,9.0,True,2.3250932693481445,,False,
8,8,True,0.6972014904022217,9,True,0.7915911674499512,,False,,,False,
9,11,True,0.9749541282653809,13,True,1.1666479110717773,21.0,True,5.1581711769104,21.0,True,5.1581711769104
10,10,True,0.8876118659973145,10,True,0.8876118659973145,7.0,True,1.5752460956573486,7.0,True,1.5752460956573486
11,10,True,0.9043581485748291,10,True,0.9043581485748291,6.0,True,1.3934123516082764,6.0,True,1.3934123516082764
12,16,True,1.5051226615905762,17,True,1.5919616222381592,,False,,,False,
13,17,True,1.6240124702453613,18,True,1.7142143249511719,,False,,,False,
14,17,True,1.7205853462219238,17,True,1.7205853462219238,13.0,True,3.272559404373169,13.0,True,3.272559404373169
15,7,True,0.6941874027252197,8,True,0.7890994548797607,7.0,True,1.6267564296722412,,False,
16,9,True,0.8018372058868408,11,True,1.0031061172485352,13.0,True,3.3251659870147705,,False,
17,11,True,1.0153636932373047,13,True,1.186438798904419,11.0,True,2.6495866775512695,,False,
18,8,True,0.7046244144439697,9,True,0.815833330154419,8.0,True,1.918067216873169,10.0,True,2.4694459438323975
19,11,True,0.9950494766235352,11,True,0.9950494766235352,10.0,True,2.630384922027588,10.0,True,2.630384922027588
20,16,True,1.4540436267852783,17,True,1.5457665920257568,6.0,True,1.424623966217041,6.0,True,1.424623966217041
21,14,True,1.2107808589935303,14,True,1.2107808589935303,15.0,True,3.994555950164795,,False,
22,8,True,0.7543761730194092,8,True,0.7543761730194092,16.0,True,3.897569179534912,,False,
23,14,True,1.3955776691436768,15,True,1.4825005531311035,18.0,True,4.887561559677124,,False,
24,7,True,0.7539865970611572,7,True,0.7539865970611572,9.0,True,2.4563190937042236,,False,
25,6,True,0.6880331039428711,6,True,0.6880331039428711,13.0,True,3.5912842750549316,13.0,True,3.5912842750549316
26,7,True,0.705420970916748,7,True,0.705420970916748,13.0,True,3.5726726055145264,13.0,True,3.5726726055145264
27,13,True,1.2143940925598145,13,True,1.2143940925598145,7.0,True,1.788607120513916,7.0,True,1.788607120513916
28,17,True,1.921029806137085,17,True,1.921029806137085,11.0,True,2.8727362155914307,,False,
29,9,True,0.9960751533508301,10,True,1.1461970806121826,9.0,True,2.065326690673828,,False,
30,14,True,1.2627489566802979,15,True,1.346703290939331,12.0,True,3.2554707527160645,,False,
31,15,True,1.3067924976348877,16,True,1.3889575004577637,15.0,True,3.4766600131988525,,False,
32,16,True,1.5102181434631348,17,True,1.6004691123962402,10.0,True,2.8254036903381348,,False,
33,18,True,1.6218771934509277,23,True,2.069322109222412,16.0,True,3.8971283435821533,16.0,True,3.8971283435821533
34,10,True,0.927619457244873,11,True,1.0151305198669434,9.0,True,2.1198415756225586,,False,
35,11,True,1.0115137100219727,11,True,1.0115137100219727,23.0,True,6.328436613082886,,False,
36,14,True,1.752976894378662,16,True,2.0133559703826904,18.0,True,5.167927026748657,18.0,True,5.167927026748657
37,15,True,1.4533472061157227,15,True,1.4533472061157227,9.0,True,2.3837063312530518,,False,
38,11,True,1.0095245838165283,12,True,1.0960297584533691,14.0,True,3.675896644592285,,False,
39,12,True,1.2997162342071533,13,True,1.4502670764923096,12.0,True,3.10367751121521,12.0,True,3.10367751121521
40,9,True,0.7858054637908936,9,True,0.7858054637908936,8.0,True,1.8798003196716309,,False,
41,14,True,1.368516206741333,14,True,1.368516206741333,,False,,,False,
42,13,True,1.2362606525421143,14,True,1.3217408657073975,,False,,,False,
43,12,True,1.1448569297790527,13,True,1.2399756908416748,16.0,True,4.188560962677002,17.0,True,4.46584677696228
44,10,True,0.9568178653717041,11,True,1.0493099689483643,,False,,,False,
45,8,True,0.9677386283874512,8,True,0.9677386283874512,7.0,True,1.7560985088348389,7.0,True,1.7560985088348389
46,15,True,1.4046859741210938,16,True,1.4963319301605225,,False,,,False,
47,13,True,1.677821397781372,13,True,1.677821397781372,12.0,True,2.9098315238952637,12.0,True,2.9098315238952637
48,15,True,1.3623769283294678,16,True,1.4466500282287598,7.0,True,1.6400105953216553,,False,
